reg;semaine;cl_age90;Nb_tests_PCR_TA_crible;Prc_tests_PCR_TA_crible;Nb_susp_501Y_V1;Prc_susp_501Y_V1;Nb_susp_501Y_V2_3;Prc_susp_501Y_V2_3;Nb_susp_IND;Prc_susp_IND;Nb_susp_ABS;Prc_susp_ABS
53;2021-05-05-2021-05-11;79;71;55.5;50;70.4;2;2.8;15;21.1;4;5.6
53;2021-05-05-2021-05-11;89;57;62.6;41;71.9;4;7;8;14;4;7
53;2021-05-05-2021-05-11;90;21;55.3;15;71.4;3;14.3;2;9.5;1;4.8
53;2021-05-06-2021-05-12;09;296;62.8;247;83.4;4;1.4;41;13.9;4;1.4
53;2021-05-06-2021-05-12;19;472;62.7;411;87.1;8;1.7;50;10.6;3;0.6
53;2021-05-06-2021-05-12;29;475;61.3;402;84.6;13;2.7;51;10.7;9;1.9
53;2021-05-06-2021-05-12;39;422;65.3;377;89.3;7;1.7;34;8.1;4;0.9
53;2021-05-06-2021-05-12;49;413;64.5;352;85.2;5;1.2;48;11.6;8;1.9
53;2021-05-06-2021-05-12;59;332;66.1;288;86.7;5;1.5;33;9.9;6;1.8
53;2021-05-06-2021-05-12;69;171;65.8;143;83.6;8;4.7;16;9.4;4;2.3
53;2021-05-06-2021-05-12;79;73;58.4;49;67.1;3;4.1;16;21.9;5;6.8
53;2021-05-06-2021-05-12;89;54;62.1;40;74.1;4;7.4;7;13;3;5.6
53;2021-05-06-2021-05-12;90;18;64.3;11;61.1;3;16.7;3;16.7;1;5.6
53;2021-05-07-2021-05-13;09;247;62.5;207;83.8;3;1.2;33;13.4;4;1.6
53;2021-05-07-2021-05-13;19;417;63.4;359;86.1;5;1.2;49;11.8;4;1
53;2021-05-07-2021-05-13;29;404;62;334;82.7;11;2.7;51;12.6;8;2
53;2021-05-07-2021-05-13;39;398;66.7;351;88.2;8;2;34;8.5;5;1.3
53;2021-05-07-2021-05-13;49;371;66.6;317;85.4;4;1.1;43;11.6;7;1.9
53;2021-05-07-2021-05-13;59;284;65.9;247;87;4;1.4;29;10.2;4;1.4
53;2021-05-07-2021-05-13;69;143;66.2;118;82.5;7;4.9;13;9.1;5;3.5
53;2021-05-07-2021-05-13;79;66;58.9;44;66.7;3;4.5;16;24.2;3;4.5
53;2021-05-07-2021-05-13;89;47;61.8;34;72.3;3;6.4;7;14.9;3;6.4
53;2021-05-07-2021-05-13;90;14;60.9;8;57.1;2;14.3;3;21.4;1;7.1
53;2021-05-08-2021-05-14;09;271;68.4;224;82.7;2;0.7;39;14.4;6;2.2
53;2021-05-08-2021-05-14;19;460;65.9;402;87.4;8;1.7;46;10;4;0.9
53;2021-05-08-2021-05-14;29;399;61.5;337;84.5;10;2.5;44;11;8;2
53;2021-05-08-2021-05-14;39;399;70;349;87.5;9;2.3;37;9.3;4;1
53;2021-05-08-2021-05-14;49;382;69.6;337;88.2;4;1;35;9.2;6;1.6
53;2021-05-08-2021-05-14;59;298;67.9;260;87.2;3;1;32;10.7;3;1
53;2021-05-08-2021-05-14;69;166;67.8;142;85.5;6;3.6;16;9.6;2;1.2
53;2021-05-08-2021-05-14;79;64;60.4;42;65.6;3;4.7;17;26.6;2;3.1
53;2021-05-08-2021-05-14;89;43;59.7;33;76.7;3;7;5;11.6;2;4.7
53;2021-05-08-2021-05-14;90;13;59.1;7;53.8;2;15.4;3;23.1;1;7.7
53;2021-05-09-2021-05-15;09;281;69.7;231;82.2;2;0.7;42;14.9;6;2.1
53;2021-05-09-2021-05-15;19;501;66.7;434;86.6;11;2.2;52;10.4;4;0.8
53;2021-05-09-2021-05-15;29;415;60.6;349;84.1;11;2.7;46;11.1;9;2.2
53;2021-05-09-2021-05-15;39;420;70.9;366;87.1;7;1.7;43;10.2;4;1
53;2021-05-09-2021-05-15;49;406;69.9;358;88.2;6;1.5;37;9.1;5;1.2
53;2021-05-09-2021-05-15;59;316;67.1;276;87.3;5;1.6;32;10.1;3;0.9
53;2021-05-09-2021-05-15;69;182;67.4;158;86.8;5;2.7;18;9.9;1;0.5
53;2021-05-09-2021-05-15;79;77;63.6;51;66.2;3;3.9;19;24.7;4;5.2
53;2021-05-09-2021-05-15;89;43;60.6;33;76.7;3;7;6;14;1;2.3
53;2021-05-09-2021-05-15;90;13;61.9;7;53.8;2;15.4;3;23.1;1;7.7
53;2021-05-10-2021-05-16;09;282;69.8;232;82.3;2;0.7;42;14.9;6;2.1
53;2021-05-10-2021-05-16;19;504;66.9;436;86.5;11;2.2;52;10.3;5;1
53;2021-05-10-2021-05-16;29;421;61;352;83.6;12;2.9;47;11.2;10;2.4
53;2021-05-10-2021-05-16;39;423;70.9;369;87.2;7;1.7;43;10.2;4;0.9
53;2021-05-10-2021-05-16;49;407;70.2;358;88;6;1.5;38;9.3;5;1.2
53;2021-05-10-2021-05-16;59;317;67.9;274;86.4;6;1.9;32;10.1;5;1.6
53;2021-05-10-2021-05-16;69;183;67.5;160;87.4;4;2.2;18;9.8;1;0.5
53;2021-05-10-2021-05-16;79;77;63.6;51;66.2;3;3.9;19;24.7;4;5.2
53;2021-05-10-2021-05-16;89;41;60.3;32;78;3;7.3;6;14.6;0;0
53;2021-05-10-2021-05-16;90;13;65;7;53.8;2;15.4;3;23.1;1;7.7
53;2021-05-11-2021-05-17;09;283;69.9;231;81.6;1;0.4;43;15.2;8;2.8
53;2021-05-11-2021-05-17;19;480;65.9;408;85;11;2.3;56;11.7;5;1
53;2021-05-11-2021-05-17;29;411;60.1;343;83.5;9;2.2;48;11.7;11;2.7
53;2021-05-11-2021-05-17;39;399;68.7;342;85.7;7;1.8;46;11.5;4;1
53;2021-05-11-2021-05-17;49;368;67.6;315;85.6;8;2.2;43;11.7;2;0.5
53;2021-05-11-2021-05-17;59;279;63.3;244;87.5;5;1.8;26;9.3;4;1.4
53;2021-05-11-2021-05-17;69;167;62.3;144;86.2;4;2.4;18;10.8;1;0.6
53;2021-05-11-2021-05-17;79;70;61.9;49;70;1;1.4;17;24.3;3;4.3
53;2021-05-11-2021-05-17;89;29;50.9;23;79.3;1;3.4;5;17.2;0;0
53;2021-05-11-2021-05-17;90;11;57.9;7;63.6;1;9.1;2;18.2;1;9.1
53;2021-02-12-2021-02-18;0;2513;67;1365;54.3;82;3.3;144;5.7;922;36.7
53;2021-02-13-2021-02-19;0;2675;67.9;1475;55.1;92;3.4;152;5.7;956;35.7
53;2021-02-14-2021-02-20;0;2712;69.3;1500;55.3;97;3.6;147;5.4;968;35.7
53;2021-02-15-2021-02-21;0;2743;69.5;1519;55.4;98;3.6;148;5.4;978;35.7
53;2021-02-16-2021-02-22;0;2900;72;1660;57.2;102;3.5;154;5.3;984;33.9
53;2021-02-17-2021-02-23;0;3021;73.8;1771;58.6;101;3.3;155;5.1;994;32.9
53;2021-02-18-2021-02-24;0;3015;74.1;1792;59.4;109;3.6;158;5.2;956;31.7
53;2021-02-19-2021-02-25;0;3089;74.8;1902;61.6;120;3.9;163;5.3;904;29.3
53;2021-02-20-2021-02-26;0;3076;75.2;1962;63.8;117;3.8;162;5.3;835;27.1
53;2021-02-21-2021-02-27;0;3113;75.5;2013;64.7;128;4.1;160;5.1;812;26.1
53;2021-02-22-2021-02-28;0;3087;75.2;2003;64.9;129;4.2;158;5.1;797;25.8
53;2021-02-23-2021-03-01;0;2970;73.3;1992;67.1;122;4.1;153;5.2;703;23.7
53;2021-02-24-2021-03-02;0;2939;72.3;2004;68.2;114;3.9;174;5.9;647;22
53;2021-02-25-2021-03-03;0;2933;71.4;2035;69.4;117;4;173;5.9;608;20.7
53;2021-02-26-2021-03-04;0;2884;70.9;2056;71.3;102;3.5;174;6;552;19.1
53;2021-02-27-2021-03-05;0;2834;69.2;2058;72.6;100;3.5;177;6.2;499;17.6
53;2021-02-28-2021-03-06;0;2852;68.2;2110;74;88;3.1;178;6.2;476;16.7
53;2021-03-01-2021-03-07;0;2883;68.3;2144;74.4;89;3.1;178;6.2;472;16.4
53;2021-03-02-2021-03-08;0;2983;69;2251;75.5;108;3.6;180;6;444;14.9
53;2021-03-03-2021-03-09;0;3119;69.6;2365;75.8;125;4;192;6.2;437;14
53;2021-03-04-2021-03-10;0;3191;69.7;2443;76.6;137;4.3;208;6.5;403;12.6
53;2021-03-05-2021-03-11;0;3282;69.9;2530;77.1;151;4.6;202;6.2;399;12.2
53;2021-03-06-2021-03-12;0;3469;71.4;2689;77.5;156;4.5;212;6.1;412;11.9
53;2021-03-07-2021-03-13;0;3526;71.8;2729;77.4;168;4.8;225;6.4;404;11.5
53;2021-03-08-2021-03-14;0;3515;71.9;2708;77;168;4.8;227;6.5;412;11.7
53;2021-03-09-2021-03-15;0;3614;70.1;2819;78;166;4.6;253;7;376;10.4
53;2021-03-10-2021-03-16;0;3557;66.8;2802;78.8;164;4.6;249;7;342;9.6
53;2021-03-11-2021-03-17;0;3685;66.1;2939;79.8;167;4.5;243;6.6;336;9.1
53;2021-03-12-2021-03-18;0;3791;65.8;3063;80.8;170;4.5;249;6.6;309;8.2
53;2021-03-13-2021-03-19;0;3752;63.4;3050;81.3;166;4.4;254;6.8;282;7.5
53;2021-03-14-2021-03-20;0;3753;62.5;3056;81.4;163;4.3;250;6.7;284;7.6
53;2021-03-15-2021-03-21;0;3774;62.4;3075;81.5;161;4.3;261;6.9;277;7.3
53;2021-03-16-2021-03-22;0;3892;63.3;3207;82.4;157;4;254;6.5;274;7
53;2021-03-17-2021-03-23;0;4143;65.4;3437;83;163;3.9;266;6.4;277;6.7
53;2021-03-18-2021-03-24;0;4267;65.8;3578;83.9;154;3.6;262;6.1;273;6.4
53;2021-03-19-2021-03-25;0;4323;65;3632;84;141;3.3;277;6.4;273;6.3
53;2021-03-20-2021-03-26;0;4525;66.4;3819;84.4;143;3.2;287;6.3;276;6.1
53;2021-03-21-2021-03-27;0;4588;65.6;3887;84.7;137;3;293;6.4;271;5.9
53;2021-03-22-2021-03-28;0;4596;65.6;3905;85;137;3;285;6.2;269;5.9
53;2021-03-23-2021-03-29;0;4653;64.6;3927;84.4;149;3.2;304;6.5;273;5.9
53;2021-03-24-2021-03-30;0;4584;63;3892;84.9;143;3.1;297;6.5;252;5.5
53;2021-03-25-2021-03-31;0;4628;62.6;3926;84.8;147;3.2;309;6.7;246;5.3
53;2021-03-26-2021-04-01;0;4659;62.8;3948;84.7;145;3.1;338;7.3;228;4.9
53;2021-03-27-2021-04-02;0;4680;61.8;3974;84.9;141;3;344;7.4;221;4.7
53;2021-03-28-2021-04-03;0;4681;62.2;3973;84.9;141;3;340;7.3;227;4.8
53;2021-03-29-2021-04-04;0;4659;61.8;3955;84.9;142;3;334;7.2;228;4.9
53;2021-03-30-2021-04-05;0;3907;61.5;3338;85.4;111;2.8;275;7;183;4.7
53;2021-03-31-2021-04-06;0;4215;62.9;3581;85;114;2.7;336;8;184;4.4
53;2021-04-01-2021-04-07;0;4297;63.5;3652;85;116;2.7;365;8.5;164;3.8
53;2021-04-02-2021-04-08;0;4360;63.8;3705;85;120;2.8;357;8.2;178;4.1
53;2021-04-03-2021-04-09;0;4326;64.2;3677;85;125;2.9;361;8.3;163;3.8
53;2021-04-04-2021-04-10;0;4273;63.7;3659;85.6;123;2.9;357;8.4;134;3.1
53;2021-04-05-2021-04-11;0;4274;63.8;3655;85.5;122;2.9;363;8.5;134;3.1
53;2021-04-06-2021-04-12;0;5003;63.4;4293;85.8;134;2.7;418;8.4;158;3.2
53;2021-04-07-2021-04-13;0;4691;61.6;4050;86.3;136;2.9;362;7.7;143;3
53;2021-04-08-2021-04-14;0;4489;60.6;3892;86.7;137;3.1;333;7.4;127;2.8
53;2021-04-09-2021-04-15;0;4296;59.5;3735;86.9;137;3.2;324;7.5;100;2.3
53;2021-04-10-2021-04-16;0;4265;59.6;3701;86.8;133;3.1;343;8;88;2.1
53;2021-04-11-2021-04-17;0;4388;59.9;3799;86.6;136;3.1;361;8.2;92;2.1
53;2021-04-12-2021-04-18;0;4421;60.3;3834;86.7;137;3.1;357;8.1;93;2.1
53;2021-04-13-2021-04-19;0;4448;61.5;3867;86.9;144;3.2;367;8.3;70;1.6
53;2021-04-14-2021-04-20;0;4458;63.6;3873;86.9;150;3.4;371;8.3;64;1.4
53;2021-04-15-2021-04-21;0;4407;63.6;3850;87.4;132;3;363;8.2;62;1.4
53;2021-04-16-2021-04-22;0;4455;64.4;3911;87.8;126;2.8;361;8.1;57;1.3
53;2021-04-17-2021-04-23;0;4362;64.1;3862;88.5;119;2.7;321;7.4;60;1.4
53;2021-04-18-2021-04-24;0;4269;64.5;3784;88.6;121;2.8;314;7.4;50;1.2
53;2021-04-19-2021-04-25;0;4266;64.5;3773;88.4;122;2.9;323;7.6;48;1.1
53;2021-04-20-2021-04-26;0;4067;63.8;3592;88.3;102;2.5;323;7.9;50;1.2
53;2021-04-21-2021-04-27;0;3816;62.3;3373;88.4;83;2.2;310;8.1;50;1.3
53;2021-04-22-2021-04-28;0;3619;62.1;3162;87.4;84;2.3;324;9;49;1.4
53;2021-04-23-2021-04-29;0;3405;61.1;2968;87.2;86;2.5;306;9;45;1.3
53;2021-04-24-2021-04-30;0;3184;58.9;2731;85.8;89;2.8;328;10.3;36;1.1
53;2021-04-25-2021-05-01;0;2891;58.8;2472;85.5;79;2.7;304;10.5;36;1.2
53;2021-04-26-2021-05-02;0;2842;58.4;2428;85.4;77;2.7;299;10.5;38;1.3
53;2021-04-27-2021-05-03;0;2678;56.9;2265;84.6;82;3.1;297;11.1;34;1.3
53;2021-04-28-2021-05-04;0;2604;57;2189;84.1;78;3;306;11.8;31;1.2
53;2021-04-29-2021-05-05;0;2607;57.4;2190;84;78;3;308;11.8;31;1.2
53;2021-04-30-2021-05-06;0;2601;57.6;2192;84.3;72;2.8;302;11.6;35;1.3
53;2021-05-01-2021-05-07;0;2622;59.4;2213;84.4;64;2.4;303;11.6;42;1.6
53;2021-05-02-2021-05-08;0;2629;59.7;2222;84.5;64;2.4;300;11.4;43;1.6
53;2021-05-03-2021-05-09;0;2629;59.9;2228;84.7;65;2.5;294;11.2;42;1.6
53;2021-05-04-2021-05-10;0;2670;61.7;2264;84.8;66;2.5;293;11;47;1.8
53;2021-05-05-2021-05-11;0;2711;63.3;2305;85;68;2.5;295;10.9;43;1.6
53;2021-05-06-2021-05-12;0;2727;63.5;2321;85.1;60;2.2;299;11;47;1.7
53;2021-05-07-2021-05-13;0;2392;64.3;2020;84.4;50;2.1;278;11.6;44;1.8
53;2021-05-08-2021-05-14;0;2496;66.6;2134;85.5;50;2;274;11;38;1.5
53;2021-05-09-2021-05-15;0;2655;66.9;2264;85.3;55;2.1;298;11.2;38;1.4
53;2021-05-10-2021-05-16;0;2669;67.1;2272;85.1;56;2.1;300;11.2;41;1.5
53;2021-05-11-2021-05-17;0;2498;65;2107;84.3;48;1.9;304;12.2;39;1.6
94;2021-02-12-2021-02-18;09;12;70.6;11;91.7;0;0;0;0;1;8.3
94;2021-02-12-2021-02-18;19;14;35.9;8;57.1;0;0;2;14.3;4;28.6
94;2021-02-12-2021-02-18;29;19;35.2;12;63.2;0;0;4;21.1;3;15.8
94;2021-02-12-2021-02-18;39;49;61.3;27;55.1;0;0;9;18.4;13;26.5
94;2021-02-12-2021-02-18;49;30;41.1;21;70;0;0;3;10;6;20
94;2021-02-12-2021-02-18;59;41;52.6;29;70.7;0;0;4;9.8;8;19.5
94;2021-02-12-2021-02-18;69;39;50;26;66.7;1;2.6;5;12.8;7;17.9
94;2021-02-12-2021-02-18;79;20;42.6;14;70;1;5;1;5;4;20
94;2021-02-12-2021-02-18;89;9;45;8;88.9;0;0;0;0;1;11.1
94;2021-02-12-2021-02-18;90;2;25;2;100;0;0;0;0;0;0
94;2021-02-13-2021-02-19;09;8;57.1;7;87.5;0;0;0;0;1;12.5
94;2021-02-13-2021-02-19;19;15;31.9;10;66.7;0;0;2;13.3;3;20
94;2021-02-13-2021-02-19;29;26;40.6;16;61.5;0;0;6;23.1;4;15.4
94;2021-02-13-2021-02-19;39;49;61.3;27;55.1;0;0;9;18.4;13;26.5
94;2021-02-13-2021-02-19;49;33;42.9;22;66.7;0;0;5;15.2;6;18.2
94;2021-02-13-2021-02-19;59;37;46.2;26;70.3;0;0;4;10.8;7;18.9
94;2021-02-13-2021-02-19;69;40;48.8;25;62.5;1;2.5;8;20;6;15
94;2021-02-13-2021-02-19;79;18;39.1;12;66.7;1;5.6;3;16.7;2;11.1
94;2021-02-13-2021-02-19;89;9;39.1;7;77.8;0;0;0;0;2;22.2
94;2021-02-13-2021-02-19;90;2;33.3;2;100;0;0;0;0;0;0
94;2021-02-14-2021-02-20;09;8;61.5;7;87.5;0;0;0;0;1;12.5
94;2021-02-14-2021-02-20;19;20;37.7;13;65;0;0;3;15;4;20
94;2021-02-14-2021-02-20;29;25;38.5;16;64;0;0;6;24;3;12
94;2021-02-14-2021-02-20;39;48;60.8;28;58.3;0;0;10;20.8;10;20.8
94;2021-02-14-2021-02-20;49;30;39;20;66.7;0;0;5;16.7;5;16.7
94;2021-02-14-2021-02-20;59;43;48.3;30;69.8;0;0;4;9.3;9;20.9
94;2021-02-14-2021-02-20;69;38;45.8;24;63.2;1;2.6;9;23.7;4;10.5
94;2021-02-14-2021-02-20;79;17;41.5;12;70.6;1;5.9;3;17.6;1;5.9
94;2021-02-14-2021-02-20;89;9;37.5;7;77.8;0;0;0;0;2;22.2
94;2021-02-14-2021-02-20;90;2;40;2;100;0;0;0;0;0;0
94;2021-02-15-2021-02-21;09;8;61.5;7;87.5;0;0;0;0;1;12.5
94;2021-02-15-2021-02-21;19;20;37.7;13;65;0;0;3;15;4;20
94;2021-02-15-2021-02-21;29;25;38.5;16;64;0;0;6;24;3;12
94;2021-02-15-2021-02-21;39;48;60;28;58.3;0;0;10;20.8;10;20.8
94;2021-02-15-2021-02-21;49;31;40.3;21;67.7;0;0;5;16.1;5;16.1
94;2021-02-15-2021-02-21;59;42;47.2;30;71.4;0;0;3;7.1;9;21.4
94;2021-02-15-2021-02-21;69;38;46.3;24;63.2;1;2.6;9;23.7;4;10.5
94;2021-02-15-2021-02-21;79;17;39.5;12;70.6;1;5.9;3;17.6;1;5.9
94;2021-02-15-2021-02-21;89;10;41.7;8;80;0;0;0;0;2;20
94;2021-02-15-2021-02-21;90;2;40;2;100;0;0;0;0;0;0
94;2021-02-16-2021-02-22;09;10;55.6;9;90;0;0;0;0;1;10
94;2021-02-16-2021-02-22;19;23;37.1;16;69.6;0;0;2;8.7;5;21.7
94;2021-02-16-2021-02-22;29;32;42.1;21;65.6;0;0;8;25;3;9.4
94;2021-02-16-2021-02-22;39;60;60.6;39;65;0;0;12;20;9;15
94;2021-02-16-2021-02-22;49;36;44.4;26;72.2;0;0;8;22.2;2;5.6
94;2021-02-16-2021-02-22;59;45;48.4;34;75.6;1;2.2;3;6.7;7;15.6
94;2021-02-16-2021-02-22;69;37;45.7;25;67.6;1;2.7;7;18.9;4;10.8
94;2021-02-16-2021-02-22;79;23;42.6;15;65.2;1;4.3;5;21.7;2;8.7
94;2021-02-16-2021-02-22;89;13;43.3;6;46.2;0;0;4;30.8;3;23.1
94;2021-02-16-2021-02-22;90;3;60;3;100;0;0;0;0;0;0
94;2021-02-17-2021-02-23;09;11;52.4;11;100;0;0;0;0;0;0
94;2021-02-17-2021-02-23;19;25;41;15;60;0;0;6;24;4;16
94;2021-02-17-2021-02-23;29;33;43.4;23;69.7;0;0;6;18.2;4;12.1
94;2021-02-17-2021-02-23;39;62;60.2;40;64.5;0;0;13;21;9;14.5
94;2021-02-17-2021-02-23;49;42;47.7;30;71.4;0;0;9;21.4;3;7.1
94;2021-02-17-2021-02-23;59;44;46.3;36;81.8;1;2.3;1;2.3;6;13.6
94;2021-02-17-2021-02-23;69;43;53.8;27;62.8;1;2.3;11;25.6;4;9.3
94;2021-02-17-2021-02-23;79;27;45.8;18;66.7;1;3.7;4;14.8;4;14.8
94;2021-02-17-2021-02-23;89;14;48.3;7;50;0;0;4;28.6;3;21.4
94;2021-02-17-2021-02-23;90;5;71.4;5;100;0;0;0;0;0;0
94;2021-02-18-2021-02-24;09;11;52.4;10;90.9;0;0;1;9.1;0;0
94;2021-02-18-2021-02-24;19;29;44.6;18;62.1;0;0;6;20.7;5;17.2
94;2021-02-18-2021-02-24;29;36;46.8;27;75;0;0;6;16.7;3;8.3
94;2021-02-18-2021-02-24;39;60;56.1;42;70;0;0;13;21.7;5;8.3
94;2021-02-18-2021-02-24;49;43;48.9;31;72.1;0;0;9;20.9;3;7
94;2021-02-18-2021-02-24;59;51;48.6;39;76.5;1;2;2;3.9;9;17.6
94;2021-02-18-2021-02-24;69;41;52.6;28;68.3;0;0;11;26.8;2;4.9
94;2021-02-18-2021-02-24;79;29;46.8;20;69;0;0;4;13.8;5;17.2
94;2021-02-18-2021-02-24;89;15;53.6;9;60;0;0;4;26.7;2;13.3
94;2021-02-18-2021-02-24;90;7;87.5;7;100;0;0;0;0;0;0
94;2021-02-19-2021-02-25;09;10;43.5;9;90;0;0;1;10;0;0
94;2021-02-19-2021-02-25;19;28;41.8;18;64.3;0;0;6;21.4;4;14.3
94;2021-02-19-2021-02-25;29;44;52.4;32;72.7;0;0;6;13.6;6;13.6
94;2021-02-19-2021-02-25;39;51;54.8;36;70.6;0;0;11;21.6;4;7.8
94;2021-02-19-2021-02-25;49;41;49.4;31;75.6;0;0;8;19.5;2;4.9
94;2021-02-19-2021-02-25;59;55;47.4;40;72.7;1;1.8;4;7.3;10;18.2
94;2021-02-19-2021-02-25;69;38;49.4;28;73.7;0;0;9;23.7;1;2.6
94;2021-02-19-2021-02-25;79;27;48.2;17;63;0;0;5;18.5;5;18.5
94;2021-02-19-2021-02-25;89;17;58.6;11;64.7;0;0;4;23.5;2;11.8
94;2021-02-19-2021-02-25;90;8;80;8;100;0;0;0;0;0;0
94;2021-02-20-2021-02-26;09;11;45.8;9;81.8;0;0;2;18.2;0;0
94;2021-02-20-2021-02-26;19;35;45.5;19;54.3;0;0;8;22.9;8;22.9
94;2021-02-20-2021-02-26;29;38;50;28;73.7;0;0;4;10.5;6;15.8
94;2021-02-20-2021-02-26;39;45;50.6;30;66.7;0;0;11;24.4;4;8.9
94;2021-02-20-2021-02-26;49;41;50;31;75.6;0;0;7;17.1;3;7.3
94;2021-02-20-2021-02-26;59;61;52.6;43;70.5;1;1.6;5;8.2;12;19.7
94;2021-02-20-2021-02-26;69;40;52.6;32;80;0;0;7;17.5;1;2.5
94;2021-02-20-2021-02-26;79;31;46.3;21;67.7;0;0;4;12.9;6;19.4
94;2021-02-20-2021-02-26;89;19;63.3;14;73.7;0;0;4;21.1;1;5.3
94;2021-02-20-2021-02-26;90;9;69.2;9;100;0;0;0;0;0;0
94;2021-02-21-2021-02-27;09;9;42.9;7;77.8;0;0;2;22.2;0;0
94;2021-02-21-2021-02-27;19;30;43.5;15;50;0;0;8;26.7;7;23.3
94;2021-02-21-2021-02-27;29;43;51.2;30;69.8;0;0;6;14;7;16.3
94;2021-02-21-2021-02-27;39;44;49.4;30;68.2;0;0;10;22.7;4;9.1
94;2021-02-21-2021-02-27;49;42;57.5;32;76.2;0;0;7;16.7;3;7.1
94;2021-02-21-2021-02-27;59;54;50;39;72.2;1;1.9;5;9.3;9;16.7
94;2021-02-21-2021-02-27;69;41;53.9;34;82.9;0;0;6;14.6;1;2.4
94;2021-02-21-2021-02-27;79;31;44.9;21;67.7;0;0;4;12.9;6;19.4
94;2021-02-21-2021-02-27;89;19;67.9;14;73.7;0;0;4;21.1;1;5.3
94;2021-02-21-2021-02-27;90;9;69.2;9;100;0;0;0;0;0;0
94;2021-02-22-2021-02-28;09;9;42.9;7;77.8;0;0;2;22.2;0;0
94;2021-02-22-2021-02-28;19;30;43.5;15;50;0;0;8;26.7;7;23.3
94;2021-02-22-2021-02-28;29;45;52.9;32;71.1;0;0;6;13.3;7;15.6
94;2021-02-22-2021-02-28;39;46;51.7;31;67.4;0;0;11;23.9;4;8.7
94;2021-02-22-2021-02-28;49;41;56.2;31;75.6;0;0;7;17.1;3;7.3
94;2021-02-22-2021-02-28;59;53;50;38;71.7;1;1.9;5;9.4;9;17
94;2021-02-22-2021-02-28;69;41;53.9;34;82.9;0;0;6;14.6;1;2.4
94;2021-02-22-2021-02-28;79;33;46.5;22;66.7;0;0;4;12.1;7;21.2
94;2021-02-22-2021-02-28;89;17;68;12;70.6;0;0;4;23.5;1;5.9
94;2021-02-22-2021-02-28;90;9;69.2;9;100;0;0;0;0;0;0
94;2021-02-23-2021-03-01;09;7;43.8;5;71.4;0;0;2;28.6;0;0
94;2021-02-23-2021-03-01;19;29;42.6;16;55.2;0;0;7;24.1;6;20.7
94;2021-02-23-2021-03-01;29;50;58.8;36;72;0;0;5;10;9;18
94;2021-02-23-2021-03-01;39;45;52.9;34;75.6;0;0;8;17.8;3;6.7
94;2021-02-23-2021-03-01;49;34;59.6;24;70.6;0;0;6;17.6;4;11.8
94;2021-02-23-2021-03-01;59;50;47.2;35;70;0;0;5;10;10;20
94;2021-02-23-2021-03-01;69;44;56.4;37;84.1;0;0;6;13.6;1;2.3
94;2021-02-23-2021-03-01;79;22;37.9;15;68.2;0;0;2;9.1;5;22.7
94;2021-02-23-2021-03-01;89;16;72.7;15;93.8;0;0;0;0;1;6.2
94;2021-02-23-2021-03-01;90;11;73.3;11;100;0;0;0;0;0;0
94;2021-02-24-2021-03-02;09;9;56.2;7;77.8;0;0;2;22.2;0;0
94;2021-02-24-2021-03-02;19;31;41.3;22;71;0;0;3;9.7;6;19.4
94;2021-02-24-2021-03-02;29;61;63.5;45;73.8;0;0;7;11.5;9;14.8
94;2021-02-24-2021-03-02;39;49;55.1;41;83.7;0;0;6;12.2;2;4.1
94;2021-02-24-2021-03-02;49;35;60.3;25;71.4;0;0;7;20;3;8.6
94;2021-02-24-2021-03-02;59;48;46.2;33;68.8;0;0;6;12.5;9;18.8
94;2021-02-24-2021-03-02;69;48;54.5;42;87.5;0;0;5;10.4;1;2.1
94;2021-02-24-2021-03-02;79;21;31.8;16;76.2;0;0;2;9.5;3;14.3
94;2021-02-24-2021-03-02;89;18;60;14;77.8;0;0;3;16.7;1;5.6
94;2021-02-24-2021-03-02;90;9;56.2;9;100;0;0;0;0;0;0
94;2021-02-25-2021-03-03;09;7;53.8;6;85.7;0;0;1;14.3;0;0
94;2021-02-25-2021-03-03;19;31;43.7;23;74.2;0;0;4;12.9;4;12.9
94;2021-02-25-2021-03-03;29;65;63.1;44;67.7;0;0;8;12.3;13;20
94;2021-02-25-2021-03-03;39;47;56.6;41;87.2;0;0;4;8.5;2;4.3
94;2021-02-25-2021-03-03;49;37;59.7;23;62.2;0;0;10;27;4;10.8
94;2021-02-25-2021-03-03;59;51;51;36;70.6;1;2;7;13.7;7;13.7
94;2021-02-25-2021-03-03;69;52;57.1;45;86.5;0;0;5;9.6;2;3.8
94;2021-02-25-2021-03-03;79;23;29.5;17;73.9;0;0;4;17.4;2;8.7
94;2021-02-25-2021-03-03;89;22;64.7;14;63.6;0;0;4;18.2;4;18.2
94;2021-02-25-2021-03-03;90;7;46.7;7;100;0;0;0;0;0;0
94;2021-02-26-2021-03-04;09;7;63.6;6;85.7;0;0;1;14.3;0;0
94;2021-02-26-2021-03-04;19;37;52.1;28;75.7;0;0;4;10.8;5;13.5
94;2021-02-26-2021-03-04;29;69;63.3;52;75.4;0;0;7;10.1;10;14.5
94;2021-02-26-2021-03-04;39;57;62;50;87.7;0;0;4;7;3;5.3
94;2021-02-26-2021-03-04;49;44;58.7;27;61.4;0;0;10;22.7;7;15.9
94;2021-02-26-2021-03-04;59;46;48.4;34;73.9;1;2.2;6;13;5;10.9
94;2021-02-26-2021-03-04;69;50;54.3;43;86;0;0;5;10;2;4
